"ID","DeviceID","TTL","TransmissionPower","TransmissionsNumber","IntervalTime","TTLResidue","Delay"
"4945","1","4","1","3","3","2","63037628.00"
"4946","3","4","1","3","4","1","93163854.00"
"4947","3","4","1","3","4","1","91983750.00"
"4948","3","4","1","3","4","1","36653355.00"
"4949","3","4","1","3","4","1","37203777.00"
"4950","3","4","1","3","4","1","41703736.00"
"4951","3","4","1","3","4","1","46123809.00"
"4952","3","4","1","3","4","1","47383607.00"
"4953","2","4","1","3","4","2","6113752.00"
"4954","3","4","1","3","4","1","48402716.00"
"4955","2","4","1","3","4","2","8413651.00"
"4956","1","4","1","3","4","2","9039076.00"
"4957","2","4","1","3","4","2","8672248.00"
"4958","2","4","1","3","4","2","9954100.00"
"4959","1","4","1","3","4","2","10833660.00"
"4960","2","4","1","3","4","2","11777526.00"
"4961","3","4","1","3","4","2","31430811.00"
"4962","3","4","1","3","4","1","25704625.00"
"4963","3","4","1","3","4","1","26013507.00"
"4964","1","4","1","3","4","2","58993633.00"
"4965","3","4","1","3","4","1","27985120.00"
"4966","3","4","1","3","4","1","32483695.00"
"4967","1","4","1","3","4","2","54738266.00"
"4968","2","4","1","3","4","2","60787101.00"
"4969","3","4","1","3","5","1","95953866.00"
"4970","1","4","1","3","5","2","3033608.00"
"4971","1","4","1","3","5","2","5443165.00"
"4972","3","4","1","3","5","1","42023386.00"
"4973","3","4","1","3","5","2","5394465.00"
"4974","2","4","1","3","5","2","6411311.00"
"4975","2","4","1","3","5","2","7216668.00"
"4976","2","4","1","3","5","2","16373464.00"
"4977","1","4","1","3","5","2","56208066.00"
"4978","2","4","1","3","5","2","56084019.00"
"4979","1","4","1","3","5","2","57125090.00"
"4980","1","4","1","3","5","2","60673439.00"
"4981","2","4","1","5","1","2","13073636.00"
"4982","2","4","1","5","1","2","28599990.00"
"4983","1","4","1","5","1","2","29398992.00"
"4984","2","4","1","5","1","2","24240093.00"
"4985","1","4","1","5","1","2","25035037.00"
"4986","3","4","1","5","1","1","13294230.00"
"4987","1","4","1","5","1","2","32035973.00"
"4988","2","4","1","5","1","2","36443948.00"
"4989","1","4","1","5","1","2","28124767.00"
"4990","3","4","1","5","1","1","20584004.00"
"4991","3","4","1","5","1","1","68064041.00"
"4992","3","4","1","5","1","1","59083377.00"
"4993","3","4","1","5","1","1","46663511.00"
"4994","3","4","1","5","2","1","99999999.99"
"4995","3","4","1","5","2","1","98833723.00"
"4996","3","4","1","5","2","1","99763455.00"
"4997","3","4","1","5","2","1","8443250.00"
"4998","3","4","1","5","2","1","10213625.00"
"4999","3","4","1","5","2","1","44506145.00"
"5000","1","4","1","5","2","2","28766555.00"
"5001","3","4","1","5","2","1","50393234.00"
"5002","2","4","1","5","2","2","29970076.00"
"5003","3","4","1","5","2","1","49851304.00"
"5004","2","4","1","5","2","2","33133888.00"
"5005","3","4","1","5","2","1","1473671.00"
"5006","3","4","1","5","2","1","53113594.00"
"5007","3","4","1","5","2","1","56284556.00"
"5008","2","4","1","5","2","2","39203146.00"
"5009","3","4","1","5","2","1","52412548.00"
"5010","3","4","1","5","3","1","6895550.00"
"5011","3","4","1","5","3","1","9295586.00"
"5012","3","4","1","5","3","1","20264147.00"
"5013","3","4","1","5","3","1","30158594.00"
"5014","3","4","1","5","3","1","30165915.00"
"5015","1","4","1","5","3","2","35973302.00"
"5016","1","4","1","5","3","2","33503643.00"
"5017","3","4","1","5","3","1","33343645.00"
"5018","3","4","1","5","3","1","35753739.00"
"5019","3","4","1","5","3","1","39094707.00"
"5020","2","4","1","5","3","2","41947696.00"
"5021","3","4","1","5","3","1","92223670.00"
"5022","3","4","1","5","3","1","94282547.00"
"5023","3","4","1","5","4","1","33843601.00"
"5024","3","4","1","5","4","1","35620990.00"
"5025","3","4","1","5","4","1","36813969.00"
"5026","3","4","1","5","4","1","45383524.00"
"5027","3","4","1","5","4","1","48443344.00"
"5028","3","4","1","5","4","1","44171030.00"
"5029","3","4","1","5","4","1","45731435.00"
"5030","3","4","1","5","4","1","47191881.00"
"5031","3","4","1","5","4","1","1138774.00"
"5032","2","4","1","5","4","2","41830355.00"
"5033","3","4","1","5","4","1","7233565.00"
"5034","2","4","1","5","4","2","28493791.00"
"5035","2","4","1","5","4","2","33681784.00"
"5036","3","4","1","5","4","1","38651924.00"
"5037","3","4","1","5","4","1","40308897.00"
"5038","3","4","1","5","4","1","96908646.00"
"5039","3","4","1","5","5","1","2713244.00"
"5040","3","4","1","5","5","1","35847108.00"
"5041","3","4","1","5","5","1","35553763.00"
"5042","3","4","1","5","5","1","39710865.00"
"5043","3","4","1","5","5","1","29474500.00"
"5044","3","4","1","5","5","1","36703334.00"
"5045","3","4","1","5","5","1","42703340.00"
"5046","3","4","1","5","5","1","49293217.00"
"5047","3","4","1","5","5","1","883433.00"
"5048","3","4","1","5","5","1","5573648.00"
"5049","1","4","1","5","5","2","30555081.00"
"5050","1","4","1","5","5","2","32770688.00"
"5051","2","4","1","5","5","2","35473513.00"
"5052","2","4","1","5","5","2","37536034.00"
"5053","1","4","1","5","5","2","38146789.00"
"5054","3","4","1","5","5","1","37278229.00"
"5055","1","4","1","5","5","2","45273792.00"
"5056","3","4","3","1","1","1","98603701.00"
"5057","3","4","3","1","1","1","3388844.00"
"5058","3","4","3","1","1","1","42162825.00"
"5059","3","4","3","1","1","1","38354047.00"
"5060","3","4","3","1","1","1","37365643.00"
"5061","3","4","3","1","1","1","38433338.00"
"5062","3","4","3","1","1","1","39313559.00"
"5063","3","4","3","1","1","1","40613398.00"
"5064","1","4","3","1","1","2","17764425.00"
"5065","1","4","3","1","1","2","40194159.00"
"5066","1","4","3","1","1","2","34514393.00"
"5067","2","4","3","1","1","2","24321946.00"
"5068","3","4","3","1","1","1","9633499.00"
"5069","1","4","3","1","1","2","27324297.00"
"5070","1","4","3","1","1","2","27073413.00"
"5071","2","4","3","1","1","2","27663260.00"
"5072","2","4","3","1","1","2","28172049.00"
"5073","2","4","3","1","1","2","28863122.00"
"5074","2","4","3","1","1","2","29014149.00"
"5075","1","4","3","1","1","2","30242537.00"
"5076","2","4","3","1","1","2","30484865.00"
"5077","1","4","3","1","1","2","29630342.00"
"5078","2","4","3","1","1","2","30033669.00"
"5079","3","4","3","1","1","1","43314071.00"
"5080","3","4","3","1","1","1","37472903.00"
"5081","2","4","3","1","1","2","26621008.00"
"5082","2","4","3","1","1","2","26894449.00"
"5083","3","4","3","1","1","1","23483508.00"
"5084","2","4","3","1","1","2","27183200.00"
"5085","3","4","3","1","1","1","20791017.00"
"5086","2","4","3","1","1","2","26984364.00"
"5087","2","4","3","1","1","2","27884828.00"
"5088","1","4","3","1","1","2","28563702.00"
"5089","3","4","3","1","1","1","23083103.00"
"5090","2","4","3","1","1","2","29863514.00"
"5091","1","4","3","1","1","2","29713292.00"
"5092","1","4","3","1","1","2","30021013.00"
"5093","2","4","3","1","1","2","30062315.00"
"5094","3","4","3","1","1","1","71583993.00"
"5095","3","4","3","1","2","1","71118107.00"
"5096","3","4","3","1","2","1","68922458.00"
"5097","3","4","3","1","2","1","69853922.00"
"5098","3","4","3","1","2","1","69224800.00"
"5099","3","4","3","1","2","1","68213282.00"
"5100","3","4","3","1","2","1","67982834.00"
"5101","3","4","3","1","2","1","67742031.00"
"5102","2","4","3","1","2","2","19834892.00"
"5103","1","4","3","1","2","2","21855772.00"
"5104","1","4","3","1","2","2","28643976.00"
"5105","2","4","3","1","2","2","28686045.00"
"5106","2","4","3","1","2","2","17696996.00"
"5107","1","4","3","1","2","2","18013885.00"
"5108","2","4","3","1","2","2","18963480.00"
"5109","1","4","3","1","2","2","20603321.00"
"5110","3","4","3","1","2","1","39214560.00"
"5111","2","4","3","1","2","2","21003331.00"
"5112","1","4","3","1","2","2","23823195.00"
"5113","2","4","3","1","2","2","22282685.00"
"5114","2","4","3","1","2","2","22991691.00"
"5115","1","4","3","1","2","2","25233986.00"
"5116","2","4","3","1","2","2","25959453.00"
"5117","1","4","3","1","2","2","25890820.00"
"5118","3","4","3","1","2","1","41253411.00"
"5119","3","4","3","1","2","1","42923280.00"
"5120","3","4","3","1","2","1","46303312.00"
"5121","3","4","3","1","2","1","48522947.00"
"5122","3","4","3","1","2","1","48635097.00"
"5123","2","4","3","1","2","2","29263132.00"
"5124","1","4","3","1","2","2","48313481.00"
"5125","3","4","3","1","2","1","3692722.00"
"5126","3","4","3","1","2","1","7422782.00"
"5127","1","4","3","1","2","2","25714512.00"
"5128","2","4","3","1","2","2","26143460.00"
"5129","3","4","3","1","2","1","8733759.00"
"5130","1","4","3","1","2","2","26593605.00"
"5131","2","4","3","1","2","2","26563667.00"
"5132","2","4","3","1","2","2","26902752.00"
"5133","3","4","3","1","2","1","12600602.00"
"5134","3","4","3","1","2","1","6812081.00"
"5135","3","4","3","1","2","1","6703452.00"
"5136","3","4","3","1","2","1","7153419.00"
"5137","3","4","3","1","2","1","7343475.00"
"5138","3","4","3","1","2","1","6326486.00"
"5139","2","4","3","1","2","2","50120977.00"
"5140","1","4","3","1","2","2","37053456.00"
"5141","3","4","3","1","2","1","8041980.00"
"5142","3","4","3","1","2","1","6993843.00"
"5143","3","4","3","1","2","1","8061740.00"
"5144","1","4","3","1","2","2","27478898.00"
"5145","3","4","3","1","2","1","8003708.00"
"5146","3","4","3","1","2","1","8878088.00"
"5147","2","4","3","1","2","2","28483354.00"
"5148","1","4","3","1","2","2","29761259.00"
"5149","3","4","3","1","2","1","50324534.00"
"5150","3","4","3","1","2","1","50636123.00"
"5151","2","4","3","1","2","2","29614184.00"
"5152","3","4","3","1","2","1","49607852.00"
"5153","2","4","3","1","2","2","28963512.00"
"5154","3","4","3","1","2","1","49583703.00"
"5155","2","4","3","1","2","2","29084800.00"
"5156","3","4","3","1","2","1","51763833.00"
"5157","1","4","3","1","2","2","35135554.00"
"5158","3","4","3","1","2","1","52216802.00"
"5159","3","4","3","1","2","1","51813367.00"
"5160","2","4","3","1","2","2","27334112.00"
"5161","3","4","3","1","2","1","52139889.00"
"5162","3","4","3","1","2","1","51823414.00"
"5163","3","4","3","1","2","1","51314048.00"
"5164","3","4","3","1","2","1","54924059.00"
"5165","3","4","3","1","2","1","44689550.00"
"5166","3","4","3","1","3","1","6914302.00"
"5167","1","4","3","1","3","2","7445239.00"
"5168","2","4","3","1","3","2","8346241.00"
"5169","2","4","3","1","3","2","8003571.00"
"5170","1","4","3","1","3","2","8422431.00"
"5171","3","4","3","1","3","1","11412985.00"
"5172","1","4","3","1","3","2","9891604.00"
"5173","2","4","3","1","3","2","10621880.00"
"5174","3","4","3","1","3","1","16392941.00"
"5175","1","4","3","1","3","2","13063610.00"
"5176","2","4","3","1","3","2","14184011.00"
"5177","1","4","3","1","3","2","12482802.00"
"5178","3","4","3","1","3","1","24883660.00"
"5179","1","4","3","1","3","2","13753671.00"
"5180","2","4","3","1","3","2","18124170.00"
"5181","1","4","3","1","3","2","15776624.00"
"5182","1","4","3","1","3","2","16454284.00"
"5183","1","4","3","1","3","2","18873356.00"
"5184","2","4","3","1","3","2","24260184.00"
"5185","3","4","3","1","3","1","29952345.00"
"5186","1","4","3","1","3","2","20343108.00"
"5187","2","4","3","1","3","2","25710992.00"
"5188","2","4","3","1","3","2","27154453.00"
"5189","3","4","3","1","3","1","36104678.00"
"5190","3","4","3","1","3","1","35661672.00"
"5191","1","4","3","1","3","2","21630323.00"
"5192","3","4","3","1","3","1","40336586.00"
"5193","1","4","3","1","3","2","20634143.00"
"5194","1","4","3","1","3","2","25083243.00"
"5195","1","4","3","1","3","2","26123283.00"
"5196","1","4","3","1","3","2","26383493.00"
"5197","3","4","3","1","3","1","45573088.00"
"5198","1","4","3","1","3","2","27653406.00"
"5199","3","4","3","1","3","1","46980001.00"
"5200","2","4","3","1","3","2","27182884.00"
"5201","1","4","3","1","3","2","28001883.00"
"5202","3","4","3","1","3","1","48763502.00"
"5203","3","4","3","1","3","1","47923558.00"
"5204","2","4","3","1","3","2","29057597.00"
"5205","3","4","3","1","3","1","49623428.00"
"5206","3","4","3","1","3","1","50133319.00"
"5207","3","4","3","1","3","1","50454309.00"
"5208","1","4","3","1","3","2","35627199.00"
"5209","1","4","3","1","3","2","25345516.00"
"5210","3","4","3","1","3","1","1665525.00"
"5211","3","4","3","1","3","1","1238322.00"
"5212","3","4","3","1","3","1","1621378.00"
"5213","3","4","3","1","3","1","793409.00"
"5214","1","4","3","1","3","2","26381667.00"
"5215","1","4","3","1","3","2","25713363.00"
"5216","2","4","3","1","3","2","27424899.00"
"5217","2","4","3","1","3","2","27913816.00"
"5218","3","4","3","1","3","1","49163339.00"
"5219","3","4","3","1","3","1","692763.00"
"5220","3","4","3","1","3","1","49993218.00"
"5221","3","4","3","1","3","1","762288.00"
"5222","1","4","3","1","3","2","29363655.00"
"5223","3","4","3","1","3","1","51094013.00"
"5224","1","4","3","1","3","2","29871263.00"
"5225","2","4","3","1","3","2","29920765.00"
"5226","3","4","3","1","3","1","51222437.00"
"5227","3","4","3","1","3","1","49308629.00"
"5228","3","4","3","1","3","1","50923610.00"
"5229","3","4","3","1","3","1","51714422.00"
"5230","3","4","3","1","3","1","51388676.00"
"5231","2","4","3","1","3","2","24907240.00"
"5232","1","4","3","1","3","2","25613302.00"
"5233","3","4","3","1","3","1","51951248.00"
"5234","2","4","3","1","3","2","25026366.00"
"5235","3","4","3","1","3","1","51843913.00"
"5236","3","4","3","1","3","1","58182891.00"
"5237","3","4","3","1","3","1","47329416.00"
"5238","1","4","3","1","3","2","48253371.00"
"5239","3","4","3","1","3","1","48611397.00"
"5240","1","4","3","1","3","2","44923254.00"
"5241","3","4","3","1","3","1","47833704.00"
"5242","3","4","3","1","3","1","48716562.00"
"5243","2","4","3","1","4","2","14445055.00"
"5244","1","4","3","1","4","2","14628108.00"
"5245","1","4","3","1","4","2","14364744.00"
"5246","1","4","3","1","4","2","13758933.00"
"5247","2","4","3","1","4","2","14743842.00"
"5248","2","4","3","1","4","2","16578563.00"
"5249","3","4","3","1","4","1","26681938.00"
"5250","1","4","3","1","4","2","17483298.00"
"5251","2","4","3","1","4","2","18843413.00"
"5252","3","4","3","1","4","1","26972526.00"
"5253","3","4","3","1","4","1","28241872.00"
"5254","2","4","3","1","4","2","22239650.00"
"5255","2","4","3","1","4","2","23518411.00"
"5256","1","4","3","1","4","2","23212697.00"
"5257","2","4","3","1","4","2","25552993.00"
"5258","2","4","3","1","4","2","22877306.00"
"5259","2","4","3","1","4","2","23012210.00"
"5260","3","4","3","1","4","1","45943600.00"
"5261","2","4","3","1","4","2","23153642.00"
"5262","2","4","3","1","4","2","23348904.00"
"5263","1","4","3","1","4","2","25002240.00"
"5264","3","4","3","1","4","1","6650909.00"
"5265","3","4","3","1","4","1","46092832.00"
"5266","2","4","3","1","4","2","26163221.00"
"5267","3","4","3","1","4","1","45403796.00"
"5268","2","4","3","1","4","2","26383594.00"
"5269","2","4","3","1","4","2","26891286.00"
"5270","2","4","3","1","4","2","27020849.00"
"5271","3","4","3","1","4","1","47560639.00"
"5272","3","4","3","1","4","1","46933540.00"
"5273","1","4","3","1","4","2","28006447.00"
"5274","3","4","3","1","4","1","49913411.00"
"5275","3","4","3","1","4","1","1330589.00"
"5276","2","4","3","1","4","2","35024239.00"
"5277","1","4","3","1","4","2","24747598.00"
"5278","2","4","3","1","4","2","24793713.00"
"5279","3","4","3","1","4","1","1843271.00"
"5280","3","4","3","1","4","1","3118236.00"
"5281","3","4","3","1","4","1","1884025.00"
"5282","3","4","3","1","4","1","4293425.00"
"5283","3","4","3","1","4","1","3693653.00"
"5284","3","4","3","1","4","1","8795218.00"
"5285","3","4","3","1","4","1","49122306.00"
"5286","3","4","3","1","4","1","49273356.00"
"5287","1","4","3","1","4","2","183348.00"
"5288","1","4","3","1","4","2","28777862.00"
"5289","3","4","3","1","4","1","37209.00"
"5290","3","4","3","1","4","1","49858349.00"
"5291","1","4","3","1","4","2","29233572.00"
"5292","3","4","3","1","4","1","404181.00"
"5293","1","4","3","1","4","2","29970295.00"
"5294","3","4","3","1","4","1","50532483.00"
"5295","3","4","3","1","4","1","50953462.00"
"5296","1","4","3","1","4","2","25981887.00"
"5297","3","4","3","1","4","1","51263029.00"
"5298","2","4","3","1","4","2","26702933.00"
"5299","1","4","3","1","4","2","27063756.00"
"5300","3","4","3","1","4","1","51020279.00"
"5301","2","4","3","1","4","2","25334124.00"
"5302","3","4","3","1","4","1","51753207.00"
"5303","3","4","3","1","4","1","53768019.00"
"5304","3","4","3","1","4","1","57728918.00"
"5305","3","4","3","1","4","1","48811571.00"
"5306","3","4","3","1","4","1","49344236.00"
"5307","3","4","3","1","4","1","48503558.00"
"5308","3","4","3","1","4","1","47005387.00"
"5309","3","4","3","1","4","1","47443371.00"
"5310","1","4","3","1","4","2","48543615.00"
"5311","3","4","3","1","5","1","50570947.00"
"5312","1","4","3","1","5","2","12853653.00"
"5313","1","4","3","1","5","2","13371893.00"
"5314","2","4","3","1","5","2","17126352.00"
"5315","1","4","3","1","5","2","13513404.00"
"5316","2","4","3","1","5","2","16893299.00"
"5317","2","4","3","1","5","2","17790338.00"
"5318","1","4","3","1","5","2","16510611.00"
"5319","2","4","3","1","5","2","20213278.00"
"5320","3","4","3","1","5","1","26306756.00"
"5321","1","4","3","1","5","2","21793892.00"
"5322","2","4","3","1","5","2","22633612.00"
"5323","3","4","3","1","5","1","30433374.00"
"5324","1","4","3","1","5","2","31984197.00"
"5325","3","4","3","1","5","1","45093578.00"
"5326","1","4","3","1","5","2","23455001.00"
"5327","2","4","3","1","5","2","23653306.00"
"5328","2","4","3","1","5","2","23778846.00"
"5329","2","4","3","1","5","2","24563443.00"
"5330","1","4","3","1","5","2","25941401.00"
"5331","2","4","3","1","5","2","25763053.00"
"5332","2","4","3","1","5","2","25891467.00"
"5333","2","4","3","1","5","2","26032436.00"
"5334","3","4","3","1","5","1","5838693.00"
"5335","3","4","3","1","5","1","7123534.00"
"5336","3","4","3","1","5","1","8082557.00"
"5337","3","4","3","1","5","1","8602921.00"
"5338","3","4","3","1","5","1","9173529.00"
"5339","2","4","3","1","5","2","24124941.00"
"5340","3","4","3","1","5","1","9423714.00"
"5341","2","4","3","1","5","2","24403953.00"
